STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-09-23,0,,26.1,15.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-09-24,0,,33.9,18.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-09-25,0,,27.8,18.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-09-26,0,,22.8,17.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-09-27,0,,20.6,16.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-09-28,0,,21.1,16.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-09-29,0,,20.6,17.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-09-30,0,,22.8,16.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-01,0,,32.8,15.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-02,0,,27.8,16.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-03,0,,22.8,15.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-04,0,,18.9,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-05,0,,19.4,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-06,0,,19.4,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-07,0,,18.9,13.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-08,0,,20,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-09,0,,18.9,13.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-10,0,,18.9,15
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-11,0,,18.9,14.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-12,0,,18.3,14.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-13,5.3,,19.4,15.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-14,27.7,,18.3,15.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-15,0,,22.2,16.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-16,0,,32.8,17.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-17,0,,28.9,16.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-18,0,,21.1,15.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-19,0,,20.6,16.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-20,0,,23.3,14.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-21,0,,22.2,13.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-22,0,,24.4,13.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-23,0,,22.8,14.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-24,0,,22.8,15
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-25,0,,21.7,16.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-26,0,,31.7,14.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-27,0,,22.8,15
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-28,0,,20,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-29,0,,20,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-30,0,,20,10.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-10-31,0,,22.2,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-01,0,,27.8,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-02,0,,22.8,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-03,0,,21.1,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-04,0,,17.2,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-05,0,,18.3,13.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-06,0,,18.9,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-07,0,,18.3,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-08,0,,18.9,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-09,0,,19.4,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-10,0,,26.1,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-11,0,,22.8,15.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-12,0,,21.1,13.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-13,0,,19.4,14.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-14,0,,18.9,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-15,0,,22.2,8.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-16,0,,24.4,10.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-17,0,,25,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-18,0,,18.3,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-19,0,,20,9.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-20,0,,21.1,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-21,0,,18.3,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-22,0,,18.3,9.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-23,0,,22.2,9.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-24,0,,23.3,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-25,0,,24.4,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-26,0,,28.3,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-27,0,,20,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-28,0,,17.8,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-29,0,,21.1,9.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-11-30,0,,26.7,8.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-01,0,,18.9,8.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-02,0,,17.8,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-03,0,,16.7,9.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-04,0,,21.1,9.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-05,0,,15.6,9.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-06,0,,13.9,9.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-07,25.1,,12.2,7.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-08,0,,11.7,3.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-09,0,,13.9,6.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-10,3.8,,15.6,6.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-11,3.8,,13.9,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-12,16.3,,17.2,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-13,0.5,,15.6,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-14,0,,16.1,8.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-15,0,,21.1,9.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-16,0,,20.6,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-17,0,,23.9,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-18,0,,23.3,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-19,0,,24.4,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-20,0,,23.3,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-21,0,,18.9,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-22,0,,14.4,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-23,0,,17.8,8.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-24,0,,17.2,7.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-25,0,,16.1,6.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-26,0,,15.6,8.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-27,0,,16.7,6.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-28,0,,20.6,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-29,0,,17.2,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-30,2.5,,12.8,9.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2009-12-31,0,,20,7.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-01,0,,20.6,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-02,0,,24.4,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-03,0,,26.7,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-04,0,,23.9,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-05,0,,24.4,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-06,0,,22.8,10.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-07,0,,19.4,8.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-08,0,,25,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-09,0,,23.9,13.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-10,0,,23.3,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-11,0,,25,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-12,0,,18.9,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-13,3.3,,17.2,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-14,0,,21.7,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-15,0,,22.8,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-16,0,,20,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-17,6.6,,17.2,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-18,19.1,,16.7,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-19,16.8,,15,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-20,28.7,,14.4,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-21,18.5,,14.4,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-22,12.2,,12.2,8.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-23,0,,14.4,6.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-24,0,,15.6,6.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-25,0,,17.8,6.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-26,4.1,,14.4,8.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-27,0,,18.9,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-28,0,,19.4,7.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-29,0,,17.8,9.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-30,0,,15,8.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-01-31,0,,16.7,7.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-01,0,,17.8,9.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-02,0,,16.1,10.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-03,0,,18.3,9.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-04,0,,17.2,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-05,35.3,,13.3,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-06,23.4,,15,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-07,0,,15.6,6.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-08,0,,15.6,8.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-09,5.1,,13.9,6.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-10,0,,16.7,5
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-11,0,,16.7,8.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-12,0,,16.7,9.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-13,0,,20,9.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-14,0,,25,10.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-15,0,,26.1,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-16,0,,26.7,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-17,0,,23.9,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-18,0,,16.7,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-19,2.5,,15.6,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-20,1.5,,15.6,10.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-21,0.5,,16.7,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-22,0,,21.1,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-23,0,,18.3,7.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-24,0,,16.7,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-25,0,,18.3,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-26,0,,21.7,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-27,13.7,,16.1,10.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-02-28,0,,17.2,7.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-01,0,,18.3,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-02,0,,17.2,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-03,0.5,,16.7,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-04,0.3,,15.6,10.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-05,0,,17.8,8.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-06,4.6,,16.1,10.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-07,0,,17.2,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-08,0,,16.1,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-09,0,,15.6,8.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-10,0,,16.1,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-11,0,,17.8,7.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-12,0,,18.3,8.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-13,0,,15.6,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-14,0,,18.3,9.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-15,0,,24.4,9.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-16,0,,29.4,13.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-17,0,,28.3,15
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-18,0,,22.2,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-19,0,,20.6,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-20,0,,23.9,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-21,0,,20.6,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-22,0,,17.8,10.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-23,0,,18.9,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-24,0,,20.6,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-25,0,,16.7,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-26,0,,20,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-27,0,,27.8,10.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-28,0,,27.2,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-29,0,,22.2,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-30,0,,17.8,13.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-03-31,0,,16.7,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-01,0,,15,9.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-02,0,,17.2,9.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-03,0,,17.8,10.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-04,0.3,,16.1,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-05,5.8,,16.7,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-06,0,,18.9,9.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-07,0,,25,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-08,0,,26.1,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-09,0,,21.7,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-10,0,,16.7,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-11,14.2,,17.2,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-12,5.3,,16.1,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-13,0,,16.7,8.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-14,0,,17.8,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-15,0,,18.3,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-16,0,,17.8,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-17,0,,20.6,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-18,0,,19.4,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-19,0,,18.9,13.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-20,3.6,,18.3,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-21,1.5,,16.1,10
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-22,0,,15,8.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-23,0,,17.2,7.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-24,0,,17.8,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-25,0,,17.2,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-26,0,,16.1,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-27,0.5,,16.1,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-28,0.5,,17.8,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-29,0,,18.3,11.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-04-30,0,,20,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-01,0,,19.4,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-02,0,,20.6,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-03,0,,21.1,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-04,0,,19.4,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-05,0,,18.9,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-06,0,,19.4,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-07,0,,21.1,13.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-08,0,,20.6,14.4
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-09,0,,17.8,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-10,0,,18.3,10.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-11,0,,18.3,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-12,0,,20,10.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-13,0,,20.6,13.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-14,0,,18.3,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-15,0,,17.8,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-16,0,,18.3,13.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-17,0.3,,16.1,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-18,1,,18.3,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-19,0,,17.2,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-20,0,,20.6,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-21,0,,20,13.3
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-22,0,,18.9,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-23,0,,17.2,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-24,0,,18.3,11.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-25,0,,18.3,10.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-26,0,,18.3,12.8
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-27,0.8,,18.9,13.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-28,0,,20,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-29,0,,23.9,12.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-30,0,,23.3,13.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-05-31,0,,22.8,15.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-01,0,,19.4,15
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-02,0,,20,15
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-03,0,,20,13.9
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-04,0,,19.4,15.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-05,0,,21.1,16.1
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-06,0,,21.1,16.7
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-07,0,,20.6,15.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-08,0,,20.6,15.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-09,0,,20,15.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-10,0,,21.1,17.2
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-11,0,,21.1,15.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-12,0,,21.1,15.6
USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-13,0,,20,15.6
